"PrimaryID","ENSEMBL","SYMBOL","ENTREZID","REFSEQ","GENENAME"
"ENSG00000227373","ENSG00000227373","RABGAP1L-DT","102724601","NR_121197","RABGAP1L divergent transcript"
"ENSG00000227376","ENSG00000227376",NA,NA,NA,NA
"ENSG00000227388","ENSG00000227388",NA,NA,NA,NA
"ENSG00000227398","ENSG00000227398",NA,NA,NA,NA
"ENSG00000227403","ENSG00000227403","LINC01806","100996579","NR_110163","long intergenic non-protein coding RNA 1806"
"ENSG00000227404","ENSG00000227404",NA,NA,NA,NA
"ENSG00000227413","ENSG00000227413",NA,NA,NA,NA
"ENSG00000227440","ENSG00000227440",NA,NA,NA,NA
"ENSG00000227456","ENSG00000227456","LINC00310","114036","NM_153751","long intergenic non-protein coding RNA 310"
"ENSG00000227462","ENSG00000227462",NA,NA,NA,NA
"ENSG00000227467","ENSG00000227467","LINC01537","101928555","NR_126364","long intergenic non-protein coding RNA 1537"
"ENSG00000227473","ENSG00000227473",NA,NA,NA,NA
"ENSG00000227477","ENSG00000227477","STK4-AS1","100505826","NR_038341","STK4 antisense RNA 1 (head to head)"
"ENSG00000227486","ENSG00000227486",NA,NA,NA,NA
"ENSG00000227492","ENSG00000227492",NA,NA,NA,NA
"ENSG00000227495","ENSG00000227495","KIF1C-AS1","102724009","NR_120665","KIF1C antisense RNA 1"
"ENSG00000227500","ENSG00000227500","SCAMP4","113178","NM_001329539","secretory carrier membrane protein 4"
"ENSG00000227502","ENSG00000227502","MROCKI","285758","NR_038863","MARCKS cis regulating lncRNA promoter of cytokines and inflammation"
"ENSG00000227507","ENSG00000227507","LTB","4050","NM_002341","lymphotoxin beta"
"ENSG00000227508","ENSG00000227508",NA,NA,NA,NA
"ENSG00000227512","ENSG00000227512",NA,NA,NA,NA
"ENSG00000227525","ENSG00000227525",NA,NA,NA,NA
"ENSG00000227527","ENSG00000227527",NA,NA,NA,NA
"ENSG00000227533","ENSG00000227533","SLC2A1-AS1","440584","NR_033967","SLC2A1 antisense RNA 1"
"ENSG00000227536","ENSG00000227536",NA,NA,NA,NA
"ENSG00000227540","ENSG00000227540","DNAJC9-AS1","414245","NR_038373","DNAJC9 antisense RNA 1"
"ENSG00000227543","ENSG00000227543",NA,NA,NA,NA
"ENSG00000227550","ENSG00000227550",NA,NA,NA,NA
"ENSG00000227560","ENSG00000227560",NA,NA,NA,NA
"ENSG00000227582","ENSG00000227582",NA,NA,NA,NA
"ENSG00000227589","ENSG00000227589",NA,NA,NA,NA
"ENSG00000227591","ENSG00000227591","HSD11B1-AS1","101930114","NR_134509","HSD11B1 antisense RNA 1"
"ENSG00000227598","ENSG00000227598",NA,NA,NA,NA
"ENSG00000227603","ENSG00000227603",NA,NA,NA,NA
"ENSG00000227615","ENSG00000227615",NA,NA,NA,NA
"ENSG00000227619","ENSG00000227619",NA,NA,NA,NA
"ENSG00000227630","ENSG00000227630","LINC01132","100506810","NR_038856","long intergenic non-protein coding RNA 1132"
"ENSG00000227632","ENSG00000227632",NA,NA,NA,NA
"ENSG00000227671","ENSG00000227671",NA,NA,NA,NA
"ENSG00000227678","ENSG00000227678",NA,NA,NA,NA
"ENSG00000227688","ENSG00000227688",NA,NA,NA,NA
"ENSG00000227694","ENSG00000227694",NA,NA,NA,NA
"ENSG00000227719","ENSG00000227719",NA,NA,NA,NA
"ENSG00000227729","ENSG00000227729","RD3L","647286","NM_001257268","retinal degeneration 3 like"
"ENSG00000227740","ENSG00000227740",NA,NA,NA,NA
"ENSG00000227741","ENSG00000227741","LOC729867","729867","NR_123725","uncharacterized LOC729867"
"ENSG00000227757","ENSG00000227757",NA,NA,NA,NA
"ENSG00000227765","ENSG00000227765",NA,NA,NA,NA
"ENSG00000227770","ENSG00000227770",NA,NA,NA,NA
"ENSG00000227775","ENSG00000227775",NA,NA,NA,NA
"ENSG00000227776","ENSG00000227776",NA,NA,NA,NA
"ENSG00000227777","ENSG00000227777",NA,NA,NA,NA
"ENSG00000227782","ENSG00000227782",NA,NA,NA,NA
"ENSG00000227788","ENSG00000227788",NA,NA,NA,NA
"ENSG00000227799","ENSG00000227799",NA,NA,NA,NA
"ENSG00000227803","ENSG00000227803",NA,NA,NA,NA
"ENSG00000227811","ENSG00000227811","INKA2-AS1","100506343","NR_038951","INKA2 antisense RNA 1"
"ENSG00000227815","ENSG00000227815",NA,NA,NA,NA
"ENSG00000227825","ENSG00000227825","SLC9A7P1","121456","NR_033801","solute carrier family 9 member 7 pseudogene 1"
"ENSG00000227827","ENSG00000227827",NA,NA,NA,NA
"ENSG00000227848","ENSG00000227848",NA,NA,NA,NA
"ENSG00000227854","ENSG00000227854",NA,NA,NA,NA
"ENSG00000227855","ENSG00000227855","DPY19L2P3","442524","NR_036482","DPY19L2 pseudogene 3"
"ENSG00000227879","ENSG00000227879",NA,NA,NA,NA
"ENSG00000227896","ENSG00000227896",NA,NA,NA,NA
"ENSG00000227905","ENSG00000227905",NA,NA,NA,NA
"ENSG00000227908","ENSG00000227908","FLJ31104","441072","NR_102755","uncharacterized LOC441072"
"ENSG00000227920","ENSG00000227920",NA,NA,NA,NA
"ENSG00000227939","ENSG00000227939",NA,NA,NA,NA
"ENSG00000227945","ENSG00000227945",NA,NA,NA,NA
"ENSG00000227946","ENSG00000227946",NA,NA,NA,NA
"ENSG00000227953","ENSG00000227953",NA,NA,NA,NA
"ENSG00000227963","ENSG00000227963","RBM15-AS1","440600","NR_036595","RBM15 antisense RNA 1"
"ENSG00000227973","ENSG00000227973",NA,NA,NA,NA
"ENSG00000227986","ENSG00000227986",NA,NA,NA,NA
"ENSG00000227992","ENSG00000227992",NA,NA,NA,NA
"ENSG00000228002","ENSG00000228002",NA,NA,NA,NA
"ENSG00000228007","ENSG00000228007",NA,NA,NA,NA
"ENSG00000228008","ENSG00000228008",NA,NA,NA,NA
"ENSG00000228010","ENSG00000228010",NA,NA,NA,NA
"ENSG00000228013","ENSG00000228013","IL6R-AS1","101928101","NR_147855","IL6R antisense RNA 1"
"ENSG00000228019","ENSG00000228019",NA,NA,NA,NA
"ENSG00000228022","ENSG00000228022","HCG20","105375013","NR_138037","HLA complex group 20"
"ENSG00000228028","ENSG00000228028",NA,NA,NA,NA
"ENSG00000228037","ENSG00000228037","LOC100996583","100996583","NR_121638","uncharacterized LOC100996583"
"ENSG00000228043","ENSG00000228043",NA,NA,NA,NA
"ENSG00000228049","ENSG00000228049","POLR2J2","246721","NM_032958","RNA polymerase II subunit J2"
"ENSG00000228050","ENSG00000228050",NA,NA,NA,NA
"ENSG00000228053","ENSG00000228053",NA,NA,NA,NA
"ENSG00000228057","ENSG00000228057",NA,NA,NA,NA
"ENSG00000228058","ENSG00000228058","LINC01736","101927532","NR_135116","long intergenic non-protein coding RNA 1736"
"ENSG00000228063","ENSG00000228063","LYPLAL1-DT","643723","NR_038845","LYPLAL1 divergent transcript"
"ENSG00000228069","ENSG00000228069",NA,NA,NA,NA
"ENSG00000228071","ENSG00000228071",NA,NA,NA,NA
"ENSG00000228078","ENSG00000228078",NA,NA,NA,NA
"ENSG00000228079","ENSG00000228079",NA,NA,NA,NA
"ENSG00000228084","ENSG00000228084",NA,NA,NA,NA
"ENSG00000228106","ENSG00000228106",NA,NA,NA,NA
"ENSG00000228107","ENSG00000228107",NA,NA,NA,NA
"ENSG00000228109","ENSG00000228109","MELTF-AS1","100507057","NR_038285","MELTF antisense RNA 1"
"ENSG00000228113","ENSG00000228113",NA,NA,NA,NA
"ENSG00000228126","ENSG00000228126","FALEC","100874054","NR_051960","focally amplified long non-coding RNA in epithelial cancer"
"ENSG00000228137","ENSG00000228137",NA,NA,NA,NA
"ENSG00000228140","ENSG00000228140",NA,NA,NA,NA
"ENSG00000228146","ENSG00000228146","CASP16P","197350","NR_132322","caspase 16, pseudogene"
"ENSG00000228149","ENSG00000228149",NA,NA,NA,NA
"ENSG00000228150","ENSG00000228150",NA,NA,NA,NA
"ENSG00000228158","ENSG00000228158",NA,NA,NA,NA
"ENSG00000228168","ENSG00000228168",NA,NA,NA,NA
"ENSG00000228171","ENSG00000228171",NA,NA,NA,NA
"ENSG00000228172","ENSG00000228172",NA,NA,NA,NA
"ENSG00000228175","ENSG00000228175",NA,NA,NA,NA
"ENSG00000228192","ENSG00000228192",NA,NA,NA,NA
"ENSG00000228196","ENSG00000228196",NA,NA,NA,NA
"ENSG00000228201","ENSG00000228201",NA,NA,NA,NA
"ENSG00000228203","ENSG00000228203","RNF144A-AS1","386597","NR_033997","RNF144A antisense RNA 1"
"ENSG00000228205","ENSG00000228205",NA,NA,NA,NA
"ENSG00000228215","ENSG00000228215",NA,NA,NA,NA
"ENSG00000228216","ENSG00000228216",NA,NA,NA,NA
"ENSG00000228217","ENSG00000228217",NA,NA,NA,NA
"ENSG00000228218","ENSG00000228218",NA,NA,NA,NA
"ENSG00000228223","ENSG00000228223","HCG11","493812","NR_026790","HLA complex group 11"
"ENSG00000228224","ENSG00000228224","NACA4P","83955","NM_032031","NACA family member 4, pseudogene"
"ENSG00000228232","ENSG00000228232",NA,NA,NA,NA
"ENSG00000228242","ENSG00000228242",NA,NA,NA,NA
"ENSG00000228251","ENSG00000228251",NA,NA,NA,NA
"ENSG00000228252","ENSG00000228252",NA,NA,NA,NA
"ENSG00000228253","ENSG00000228253","ATP8","4509","YP_003024030","ATP synthase F0 subunit 8"
"ENSG00000228261","ENSG00000228261",NA,NA,NA,NA
"ENSG00000228264","ENSG00000228264",NA,NA,NA,NA
"ENSG00000228265","ENSG00000228265",NA,NA,NA,NA
"ENSG00000228274","ENSG00000228274",NA,NA,NA,NA
"ENSG00000228278","ENSG00000228278","ORM2","5005","NM_000608","orosomucoid 2"
"ENSG00000228280","ENSG00000228280",NA,NA,NA,NA
"ENSG00000228288","ENSG00000228288","PCAT6","100506696","NR_046325","prostate cancer associated transcript 6"
"ENSG00000228300","ENSG00000228300","FAM174C","55009","NM_017914","family with sequence similarity 174 member C"
"ENSG00000228302","ENSG00000228302",NA,NA,NA,NA
"ENSG00000228305","ENSG00000228305",NA,NA,NA,NA
"ENSG00000228314","ENSG00000228314","CYP4F29P","54055","NR_026755","cytochrome P450 family 4 subfamily F member 29, pseudogene"
"ENSG00000228315","ENSG00000228315","GUSBP11","91316","NR_024448","GUSB pseudogene 11"
"ENSG00000228317","ENSG00000228317","LOC105376199","105376199","XR_930209","uncharacterized LOC105376199"
"ENSG00000228318","ENSG00000228318",NA,NA,NA,NA
"ENSG00000228325","ENSG00000228325",NA,NA,NA,NA
"ENSG00000228327","ENSG00000228327",NA,NA,NA,NA
"ENSG00000228328","ENSG00000228328",NA,NA,NA,NA
"ENSG00000228329","ENSG00000228329","LINC01890","105374791","XR_001739529","long intergenic non-protein coding RNA 1890"
"ENSG00000228330","ENSG00000228330",NA,NA,NA,NA
"ENSG00000228335","ENSG00000228335",NA,NA,NA,NA
"ENSG00000228339","ENSG00000228339",NA,NA,NA,NA
"ENSG00000228340","ENSG00000228340","MIR646HG","284757","NM_001004305","MIR646 host gene"
"ENSG00000228343","ENSG00000228343",NA,NA,NA,NA
"ENSG00000228352","ENSG00000228352",NA,NA,NA,NA
"ENSG00000228353","ENSG00000228353",NA,NA,NA,NA
"ENSG00000228360","ENSG00000228360",NA,NA,NA,NA
"ENSG00000228363","ENSG00000228363",NA,NA,NA,NA
"ENSG00000228382","ENSG00000228382",NA,NA,NA,NA
"ENSG00000228393","ENSG00000228393",NA,NA,NA,NA
"ENSG00000228395","ENSG00000228395",NA,NA,NA,NA
"ENSG00000228397","ENSG00000228397","LINC01635","101928043","NR_110692","long intergenic non-protein coding RNA 1635"
"ENSG00000228399","ENSG00000228399",NA,NA,NA,NA
"ENSG00000228403","ENSG00000228403",NA,NA,NA,NA
"ENSG00000228407","ENSG00000228407",NA,NA,NA,NA
"ENSG00000228408","ENSG00000228408","TAB2","23118","NM_001292034","TGF-beta activated kinase 1 (MAP3K7) binding protein 2"
"ENSG00000228409","ENSG00000228409",NA,NA,NA,NA
"ENSG00000228427","ENSG00000228427","LOC107985688","107985688","XR_001755878","uncharacterized LOC107985688"
"ENSG00000228432","ENSG00000228432",NA,NA,NA,NA
"ENSG00000228434","ENSG00000228434",NA,NA,NA,NA
"ENSG00000228436","ENSG00000228436","LOC105378663","105378663","NR_135048","uncharacterized LOC105378663"
"ENSG00000228439","ENSG00000228439",NA,NA,NA,NA
"ENSG00000228444","ENSG00000228444",NA,NA,NA,NA
"ENSG00000228446","ENSG00000228446",NA,NA,NA,NA
"ENSG00000228451","ENSG00000228451","SDAD1P1","157489","NR_144550","SDA1 domain containing 1 pseudogene 1"
"ENSG00000228452","ENSG00000228452",NA,NA,NA,NA
"ENSG00000228462","ENSG00000228462",NA,NA,NA,NA
"ENSG00000228463","ENSG00000228463",NA,NA,NA,NA
"ENSG00000228474","ENSG00000228474","OST4","100128731","NM_001134693","oligosaccharyltransferase complex subunit 4, non-catalytic"
"ENSG00000228476","ENSG00000228476",NA,NA,NA,NA
"ENSG00000228477","ENSG00000228477",NA,NA,NA,NA
"ENSG00000228485","ENSG00000228485",NA,NA,NA,NA
"ENSG00000228486","ENSG00000228486","C2orf92","728537","NM_001351368","chromosome 2 open reading frame 92"
"ENSG00000228487","ENSG00000228487",NA,NA,NA,NA
"ENSG00000228492","ENSG00000228492",NA,NA,NA,NA
"ENSG00000228495","ENSG00000228495","LINC01013","100507254","NR_038981","long intergenic non-protein coding RNA 1013"
"ENSG00000228499","ENSG00000228499",NA,NA,NA,NA
"ENSG00000228501","ENSG00000228501",NA,NA,NA,NA
"ENSG00000228502","ENSG00000228502",NA,NA,NA,NA
"ENSG00000228506","ENSG00000228506",NA,NA,NA,NA
"ENSG00000228507","ENSG00000228507",NA,NA,NA,NA
"ENSG00000228512","ENSG00000228512",NA,NA,NA,NA
"ENSG00000228519","ENSG00000228519",NA,NA,NA,NA
"ENSG00000228526","ENSG00000228526","MIR34AHG","106614088","NR_132742","MIR34A host gene"
"ENSG00000228541","ENSG00000228541",NA,NA,NA,NA
"ENSG00000228544","ENSG00000228544","CCDC183-AS1","100131193","NR_024580","CCDC183 antisense RNA 1"
"ENSG00000228549","ENSG00000228549","LOC112267871","112267871","NR_160657","uncharacterized LOC112267871"
"ENSG00000228570","ENSG00000228570","NUTM2E","283008","NM_001355263","NUT family member 2E"
"ENSG00000228589","ENSG00000228589",NA,NA,NA,NA
"ENSG00000228590","ENSG00000228590","MIR4432HG","106660609","NR_132991","MIR4432 host gene"
"ENSG00000228594","ENSG00000228594","FNDC10","643988","NM_001242659","fibronectin type III domain containing 10"
"ENSG00000228600","ENSG00000228600",NA,NA,NA,NA
"ENSG00000228606","ENSG00000228606","LOC100287049","100287049","NR_147618","uncharacterized LOC100287049"
"ENSG00000228623","ENSG00000228623",NA,NA,NA,NA
"ENSG00000228624","ENSG00000228624","HDAC2-AS2","101927768","NR_125845","HDAC2 and HS3ST5 antisense RNA 2"
"ENSG00000228634","ENSG00000228634",NA,NA,NA,NA
"ENSG00000228638","ENSG00000228638",NA,NA,NA,NA
"ENSG00000228649","ENSG00000228649","SNHG26","109729180","NR_146320","small nucleolar RNA host gene 26"
"ENSG00000228650","ENSG00000228650",NA,NA,NA,NA
"ENSG00000228651","ENSG00000228651",NA,NA,NA,NA
"ENSG00000228653","ENSG00000228653",NA,NA,NA,NA
"ENSG00000228655","ENSG00000228655",NA,NA,NA,NA
"ENSG00000228663","ENSG00000228663",NA,NA,NA,NA
"ENSG00000228665","ENSG00000228665",NA,NA,NA,NA
"ENSG00000228668","ENSG00000228668",NA,NA,NA,NA
"ENSG00000228672","ENSG00000228672","PROB1","389333","NM_001161546","proline rich basic protein 1"
"ENSG00000228679","ENSG00000228679",NA,NA,NA,NA
"ENSG00000228686","ENSG00000228686",NA,NA,NA,NA
"ENSG00000228692","ENSG00000228692",NA,NA,NA,NA
"ENSG00000228695","ENSG00000228695","CES1P1","51716","NM_016280","carboxylesterase 1 pseudogene 1"
"ENSG00000228696","ENSG00000228696","ARL17A","51326","NM_001113738","ADP ribosylation factor like GTPase 17A"
"ENSG00000228701","ENSG00000228701","TNKS2-AS1","100507633","NR_108070","TNKS2 antisense RNA 1 (head to head)"
"ENSG00000228702","ENSG00000228702",NA,NA,NA,NA
"ENSG00000228705","ENSG00000228705","LINC00659","100652730","NR_046224","long intergenic non-protein coding RNA 659"
"ENSG00000228709","ENSG00000228709",NA,NA,NA,NA
"ENSG00000228716","ENSG00000228716","DHFR","1719","NM_000791","dihydrofolate reductase"
"ENSG00000228719","ENSG00000228719",NA,NA,NA,NA
"ENSG00000228727","ENSG00000228727","SAPCD1","401251","NM_001039651","suppressor APC domain containing 1"
"ENSG00000228737","ENSG00000228737",NA,NA,NA,NA
"ENSG00000228742","ENSG00000228742",NA,NA,NA,NA
"ENSG00000228763","ENSG00000228763","LIMS1-AS1","106182118","NR_149074","LIMS1 antisense RNA 1"
"ENSG00000228775","ENSG00000228775","WEE2-AS1","285962","NM_173677","WEE2 antisense RNA 1"
"ENSG00000228782","ENSG00000228782",NA,NA,NA,NA
"ENSG00000228784","ENSG00000228784","LINC00954","400946","NR_033875","long intergenic non-protein coding RNA 954"
"ENSG00000228794","ENSG00000228794","LINC01128","643837","NR_015368","long intergenic non-protein coding RNA 1128"
"ENSG00000228800","ENSG00000228800",NA,NA,NA,NA
"ENSG00000228801","ENSG00000228801","LOC102724330","102724330","XR_001745897","uncharacterized LOC102724330"
"ENSG00000228804","ENSG00000228804","LOC100131635","100131635","NR_034062","hCG1645011-like"
"ENSG00000228809","ENSG00000228809",NA,NA,NA,NA
"ENSG00000228817","ENSG00000228817",NA,NA,NA,NA
"ENSG00000228834","ENSG00000228834",NA,NA,NA,NA
"ENSG00000228835","ENSG00000228835",NA,NA,NA,NA
"ENSG00000228839","ENSG00000228839","PIK3IP1-AS1","101929760","NR_110542","PIK3IP1 antisense RNA 1 (head to head)"
"ENSG00000228852","ENSG00000228852",NA,NA,NA,NA
"ENSG00000228857","ENSG00000228857",NA,NA,NA,NA
"ENSG00000228863","ENSG00000228863",NA,NA,NA,NA
"ENSG00000228878","ENSG00000228878",NA,NA,NA,NA
"ENSG00000228887","ENSG00000228887",NA,NA,NA,NA
"ENSG00000228889","ENSG00000228889","UBAC2-AS1","100289373","NR_036531","UBAC2 antisense RNA 1"
"ENSG00000228903","ENSG00000228903",NA,NA,NA,NA
"ENSG00000228906","ENSG00000228906",NA,NA,NA,NA
"ENSG00000228915","ENSG00000228915",NA,NA,NA,NA
"ENSG00000228918","ENSG00000228918",NA,NA,NA,NA
"ENSG00000228923","ENSG00000228923",NA,NA,NA,NA
"ENSG00000228925","ENSG00000228925",NA,NA,NA,NA
"ENSG00000228929","ENSG00000228929",NA,NA,NA,NA
"ENSG00000228955","ENSG00000228955",NA,NA,NA,NA
"ENSG00000228956","ENSG00000228956",NA,NA,NA,NA
"ENSG00000228960","ENSG00000228960",NA,NA,NA,NA
"ENSG00000228962","ENSG00000228962",NA,NA,NA,NA
"ENSG00000228974","ENSG00000228974",NA,NA,NA,NA
"ENSG00000228985","ENSG00000228985",NA,NA,NA,NA
"ENSG00000229000","ENSG00000229000",NA,NA,NA,NA
"ENSG00000229001","ENSG00000229001",NA,NA,NA,NA
"ENSG00000229017","ENSG00000229017",NA,NA,NA,NA
"ENSG00000229019","ENSG00000229019",NA,NA,NA,NA
"ENSG00000229023","ENSG00000229023",NA,NA,NA,NA
"ENSG00000229029","ENSG00000229029",NA,NA,NA,NA
"ENSG00000229036","ENSG00000229036",NA,NA,NA,NA
"ENSG00000229043","ENSG00000229043","LOC101927021","101927021","NR_110065","uncharacterized LOC101927021"
"ENSG00000229054","ENSG00000229054",NA,NA,NA,NA
"ENSG00000229056","ENSG00000229056",NA,NA,NA,NA
"ENSG00000229097","ENSG00000229097",NA,NA,NA,NA
"ENSG00000229106","ENSG00000229106",NA,NA,NA,NA
"ENSG00000229117","ENSG00000229117","RPL41","6171","NM_001035267","ribosomal protein L41"
"ENSG00000229119","ENSG00000229119",NA,NA,NA,NA
"ENSG00000229122","ENSG00000229122",NA,NA,NA,NA
"ENSG00000229124","ENSG00000229124","VIM-AS1","100507347","NR_108060","VIM antisense RNA 1"
"ENSG00000229127","ENSG00000229127",NA,NA,NA,NA
"ENSG00000229132","ENSG00000229132",NA,NA,NA,NA
"ENSG00000229133","ENSG00000229133",NA,NA,NA,NA
"ENSG00000229140","ENSG00000229140","CCDC26","137196","NR_130917","CCDC26 long non-coding RNA"
"ENSG00000229151","ENSG00000229151",NA,NA,NA,NA
"ENSG00000229152","ENSG00000229152",NA,NA,NA,NA
"ENSG00000229153","ENSG00000229153","EPHA1-AS1","285965","NR_033897","EPHA1 antisense RNA 1"
"ENSG00000229160","ENSG00000229160",NA,NA,NA,NA
"ENSG00000229162","ENSG00000229162",NA,NA,NA,NA
"ENSG00000229180","ENSG00000229180","GS1-124K5.11","493754","NR_002933","RAB guanine nucleotide exchange factor 1 pseudogene"
"ENSG00000229191","ENSG00000229191",NA,NA,NA,NA
"ENSG00000229196","ENSG00000229196","LOC100128325","100128325","NR_149033","uncharacterized LOC100128325"
"ENSG00000229205","ENSG00000229205","LINC00200","399706","NM_001010910","long intergenic non-protein coding RNA 200"
"ENSG00000229222","ENSG00000229222",NA,NA,NA,NA
"ENSG00000229228","ENSG00000229228","LINC00582","100287814","NR_034037","long intergenic non-protein coding RNA 582"
"ENSG00000229236","ENSG00000229236","TTTY10","246119","NR_001542","testis-specific transcript, Y-linked 10"
"ENSG00000229245","ENSG00000229245",NA,NA,NA,NA
"ENSG00000229258","ENSG00000229258","LPGAT1-AS1","102723727","NR_135818","LPGAT1 antisense RNA 1"
"ENSG00000229278","ENSG00000229278",NA,NA,NA,NA
"ENSG00000229282","ENSG00000229282",NA,NA,NA,NA
"ENSG00000229298","ENSG00000229298",NA,NA,NA,NA
"ENSG00000229308","ENSG00000229308",NA,NA,NA,NA
"ENSG00000229314","ENSG00000229314","ORM1","5004","NM_000607","orosomucoid 1"
"ENSG00000229320","ENSG00000229320",NA,NA,NA,NA
"ENSG00000229324","ENSG00000229324",NA,NA,NA,NA
"ENSG00000229325","ENSG00000229325",NA,NA,NA,NA
"ENSG00000229331","ENSG00000229331",NA,NA,NA,NA
"ENSG00000229334","ENSG00000229334",NA,NA,NA,NA
"ENSG00000229344","ENSG00000229344",NA,NA,NA,NA
"ENSG00000229358","ENSG00000229358",NA,NA,NA,NA
"ENSG00000229373","ENSG00000229373","LINC00452","643365","NM_001039767","long intergenic non-protein coding RNA 452"
"ENSG00000229388","ENSG00000229388","LINC01715","105378616","NR_146730","long intergenic non-protein coding RNA 1715"
"ENSG00000229390","ENSG00000229390",NA,NA,NA,NA
"ENSG00000229391","ENSG00000229391","HLA-DRB6","3128","NR_001298","major histocompatibility complex, class II, DR beta 6 (pseudogene)"
"ENSG00000229409","ENSG00000229409",NA,NA,NA,NA
"ENSG00000229413","ENSG00000229413",NA,NA,NA,NA
"ENSG00000229417","ENSG00000229417",NA,NA,NA,NA
"ENSG00000229419","ENSG00000229419","RALGAPA1P1","26134","NR_104269","Ral GTPase activating protein catalytic alpha subunit 1 pseudogene 1"
"ENSG00000229425","ENSG00000229425","LOC101927745","101927745","XR_001754962","uncharacterized LOC101927745"
"ENSG00000229431","ENSG00000229431",NA,NA,NA,NA
"ENSG00000229436","ENSG00000229436",NA,NA,NA,NA
"ENSG00000229447","ENSG00000229447",NA,NA,NA,NA
"ENSG00000229453","ENSG00000229453","SPINK8","646424","NM_001080525","serine peptidase inhibitor, Kazal type 8 (putative)"
"ENSG00000229463","ENSG00000229463",NA,NA,NA,NA
"ENSG00000229468","ENSG00000229468",NA,NA,NA,NA
"ENSG00000229473","ENSG00000229473",NA,NA,NA,NA
"ENSG00000229474","ENSG00000229474","PATL2","197135","NM_001145112","PAT1 homolog 2"
"ENSG00000229491","ENSG00000229491",NA,NA,NA,NA
"ENSG00000229503","ENSG00000229503",NA,NA,NA,NA
"ENSG00000229512","ENSG00000229512",NA,NA,NA,NA
"ENSG00000229515","ENSG00000229515",NA,NA,NA,NA
"ENSG00000229519","ENSG00000229519",NA,NA,NA,NA
"ENSG00000229534","ENSG00000229534",NA,NA,NA,NA
"ENSG00000229539","ENSG00000229539",NA,NA,NA,NA
"ENSG00000229559","ENSG00000229559",NA,NA,NA,NA
"ENSG00000229567","ENSG00000229567",NA,NA,NA,NA
"ENSG00000229585","ENSG00000229585",NA,NA,NA,NA
"ENSG00000229587","ENSG00000229587",NA,NA,NA,NA
"ENSG00000229589","ENSG00000229589","ACVR2B-AS1","100128640","NR_028389","ACVR2B antisense RNA 1"
"ENSG00000229590","ENSG00000229590",NA,NA,NA,NA
"ENSG00000229591","ENSG00000229591",NA,NA,NA,NA
"ENSG00000229596","ENSG00000229596",NA,NA,NA,NA
"ENSG00000229598","ENSG00000229598",NA,NA,NA,NA
"ENSG00000229604","ENSG00000229604",NA,NA,NA,NA
"ENSG00000229605","ENSG00000229605",NA,NA,NA,NA
"ENSG00000229619","ENSG00000229619","MBNL1-AS1","401093","NR_027037","MBNL1 antisense RNA 1"
"ENSG00000229628","ENSG00000229628",NA,NA,NA,NA
"ENSG00000229635","ENSG00000229635",NA,NA,NA,NA
"ENSG00000229638","ENSG00000229638",NA,NA,NA,NA
"ENSG00000229644","ENSG00000229644",NA,NA,NA,NA
"ENSG00000229646","ENSG00000229646",NA,NA,NA,NA
"ENSG00000229647","ENSG00000229647","MYOSLID","105373853","NR_146555","myocardin-induced smooth muscle lncRNA, inducer of differentiation"
"ENSG00000229648","ENSG00000229648",NA,NA,NA,NA
"ENSG00000229652","ENSG00000229652",NA,NA,NA,NA
"ENSG00000229656","ENSG00000229656",NA,NA,NA,NA
"ENSG00000229659","ENSG00000229659",NA,NA,NA,NA
"ENSG00000229663","ENSG00000229663",NA,NA,NA,NA
"ENSG00000229664","ENSG00000229664",NA,NA,NA,NA
"ENSG00000229666","ENSG00000229666",NA,NA,NA,NA
"ENSG00000229671","ENSG00000229671",NA,NA,NA,NA
"ENSG00000229672","ENSG00000229672",NA,NA,NA,NA
"ENSG00000229676","ENSG00000229676","ZNF492","57615","NM_020855","zinc finger protein 492"
"ENSG00000229677","ENSG00000229677",NA,NA,NA,NA
"ENSG00000229692","ENSG00000229692",NA,NA,NA,NA
"ENSG00000229700","ENSG00000229700",NA,NA,NA,NA
"ENSG00000229703","ENSG00000229703",NA,NA,NA,NA
"ENSG00000229715","ENSG00000229715",NA,NA,NA,NA
"ENSG00000229719","ENSG00000229719",NA,NA,NA,NA
"ENSG00000229727","ENSG00000229727","LOC100506274","100506274","NR_038432","uncharacterized LOC100506274"
"ENSG00000229728","ENSG00000229728",NA,NA,NA,NA
"ENSG00000229739","ENSG00000229739","LOC102724919","102724919","NR_126002","uncharacterized LOC102724919"
"ENSG00000229754","ENSG00000229754",NA,NA,NA,NA
"ENSG00000229757","ENSG00000229757",NA,NA,NA,NA
"ENSG00000229759","ENSG00000229759",NA,NA,NA,NA
"ENSG00000229766","ENSG00000229766",NA,NA,NA,NA
"ENSG00000229769","ENSG00000229769",NA,NA,NA,NA
"ENSG00000229771","ENSG00000229771",NA,NA,NA,NA
"ENSG00000229780","ENSG00000229780","UBE2Q1-AS1","100874097","NR_046668","UBE2Q1 antisense RNA 1"
"ENSG00000229781","ENSG00000229781",NA,NA,NA,NA
"ENSG00000229792","ENSG00000229792","LINC00399","104326054","NR_126361","long intergenic non-protein coding RNA 399"
"ENSG00000229800","ENSG00000229800",NA,NA,NA,NA
"ENSG00000229807","ENSG00000229807","XIST","7503","NR_001564","X inactive specific transcript"
"ENSG00000229808","ENSG00000229808",NA,NA,NA,NA
"ENSG00000229809","ENSG00000229809","ZNF688","146542","NM_001024683","zinc finger protein 688"
